SubjectID$ID	Week sample obtained$clinical	s__Prevotella_copri$taxa	s__Faecalibacterium_prausnitzii$taxa	s__Bacteroides_uniformis$taxa	s__Bacteroides_stercoris$taxa	s__Escherichia_coli$taxa	s__Roseburia_intestinalis$taxa	s__Bacteroides_vulgatus$taxa	s__Bacteroides_fragilis$taxa	s__Eubacterium_rectale$taxa	s__Akkermansia_muciniphila$taxa	s__Klebsiella_pneumoniae$taxa	s__Subdoligranulum_unclassified$taxa	s__Bacteroides_ovatus$taxa	s__Bacteroides_dorei$taxa	s__Bacteroides_eggerthii$taxa	s__Bacteroides_caccae$taxa	s__Haemophilus_parainfluenzae$taxa	s__Eubacterium_siraeum$taxa	s__Dialister_invisus$taxa	s__Bacteroides_cellulosilyticus$taxa	s__Bacteroides_massiliensis$taxa	s__Alistipes_putredinis$taxa	s__Parabacteroides_distasonis$taxa	s__Escherichia_unclassified$taxa	s__C2likevirus_unclassified$taxa	s__Alistipes_onderdonkii$taxa	s__Bacteroides_thetaiotaomicron$taxa	s__Parabacteroides_unclassified$taxa	s__Ruminococcus_gnavus$taxa	s__Parabacteroides_merdae$taxa	s__Veillonella_unclassified$taxa	s__Sutterella_wadsworthensis$taxa	s__Veillonella_parvula$taxa	s__Bacteroides_faecis$taxa	s__Clostridium_hathewayi$taxa	s__Peptostreptococcaceae_noname_unclassified$taxa	s__Bifidobacterium_adolescentis$taxa	s__Barnesiella_intestinihominis$taxa	s__Ruminococcus_bromii$taxa	s__Oscillibacter_unclassified$taxa	s__Clostridium_clostridioforme$taxa	s__Eubacterium_eligens$taxa	s__Roseburia_inulinivorans$taxa	s__Streptococcus_parasanguinis$taxa	s__Bacteroides_finegoldii$taxa	s__Ruminococcus_torques$taxa	s__Bacteroides_xylanisolvens$taxa	s__Bifidobacterium_longum$taxa	s__Veillonella_dispar$taxa	s__Alistipes_finegoldii$taxa	s__Clostridium_bolteae$taxa	s__Alistipes_shahii$taxa	s__Odoribacter_splanchnicus$taxa	s__Clostridium_leptum$taxa	s__Roseburia_hominis$taxa	s__Clostridium_symbiosum$taxa	s__Lachnospiraceae_bacterium_1_1_57FAA$taxa	s__Roseburia_unclassified$taxa	s__Clostridium_citroniae$taxa	s__Eubacterium_ventriosum$taxa	s__Pseudomonas_unclassified$taxa	s__Ruminococcus_lactaris$taxa	s__Bilophila_unclassified$taxa	s__Dorea_longicatena$taxa	s__Veillonella_atypica$taxa	s__Flavonifractor_plautii$taxa	s__Collinsella_aerofaciens$taxa	s__Streptococcus_salivarius$taxa	s__Eubacterium_hallii$taxa	s__Ruminococcus_callidus$taxa	s__Lachnospiraceae_bacterium_3_1_46FAA$taxa	s__Burkholderiales_bacterium_1_1_47$taxa	s__Coprobacillus_unclassified$taxa	s__Parasutterella_excrementihominis$taxa	s__Ruminococcus_obeum$taxa	s__Propionibacterium_acnes$taxa	s__Streptococcus_thermophilus$taxa	s__Coprococcus_comes$taxa	s__Eubacterium_ramulus$taxa	s__Mitsuokella_unclassified$taxa	s__Lachnospiraceae_bacterium_8_1_57FAA$taxa	s__Ruminococcaceae_bacterium_D16$taxa	s__Lachnospiraceae_bacterium_3_1_57FAA_CT1$taxa	s__Lachnospiraceae_bacterium_2_1_58FAA$taxa	s__Dorea_formicigenerans$taxa	s__Bilophila_wadsworthia$taxa	s__Coprococcus_catus$taxa	s__Anaerostipes_hadrus$taxa	s__Lachnospiraceae_bacterium_7_1_58FAA$taxa	s__Lachnospiraceae_bacterium_5_1_63FAA$taxa	s__Clostridiales_bacterium_1_7_47FAA$taxa	s__Clostridium_asparagiforme$taxa	s__Clostridium_bartlettii$taxa	s__Holdemania_filiformis$taxa	s__Anaerotruncus_colihominis$taxa	s__Clostridiaceae_bacterium_JC118$taxa	s__Erysipelotrichaceae_bacterium_6_1_45$taxa	s__Holdemania_unclassified$taxa	s__Dorea_unclassified$taxa	s__Anaerotruncus_unclassified$taxa	s__Eggerthella_unclassified$taxa	m__HMDB00764$metabolite	m__HMDB00511$metabolite	m__HMDB00197$metabolite	m__HMDB00806$metabolite	m__HMDB00626$metabolite	m__HMDB00619$metabolite	m__HMDB00637$metabolite	m__HMDB00138$metabolite	m__HMDB00036$metabolite	m__HMDB01895$metabolite	m__HMDB00020$metabolite	m__HMDB10169$metabolite	m__HMDB00067$metabolite	m__HMDB02123$metabolite	m__HMDB00510$metabolite	m__HMDB00452$metabolite	m__HMDB11718$metabolite	m__HMDB00873$metabolite	m__HMDB01232$metabolite	m__HMDB00448$metabolite	m__HMDB00019$metabolite	m__HMDB00039$metabolite	m__HMDB00482$metabolite	m__HMDB00094$metabolite	m__HMDB01547$metabolite	m__HMDB00365$metabolite	m__HMDB00174$metabolite	m__HMDB00139$metabolite	m__HMDB00118$metabolite	m__HMDB00195$metabolite	m__HMDB00156$metabolite	m__HMDB02329$metabolite	m__HMDB00209$metabolite	m__HMDB00244$metabolite	m__HMDB00247$metabolite	m__HMDB00956$metabolite	m__HMDB00251$metabolite	m__HMDB00262$metabolite	m__HMDB00289$metabolite	m__HMDB00296$metabolite	m__HMDB00098$metabolite	m__HMDB00089$metabolite	m__HMDB00725$metabolite	m__HMDB00715$metabolite	m__HMDB00870$metabolite	m__HMDB00043$metabolite	m__HMDB00097$metabolite	m__HMDB01257$metabolite	m__HMDB00562$metabolite	m__HMDB00630$metabolite	m__HMDB00101$metabolite	m__HMDB00014$metabolite	m__HMDB01149$metabolite	m__HMDB00699$metabolite	m__HMDB00056$metabolite	m__HMDB00194$metabolite	m__HMDB00222$metabolite	m__HMDB01169$metabolite	m__HMDB03464$metabolite	m__HMDB01991$metabolite	m__HMDB00030$metabolite	m__HMDB02322$metabolite	m__HMDB00063$metabolite	m__HMDB00128$metabolite	m__HMDB04193$metabolite	m__HMDB00812$metabolite	m__HMDB03357$metabolite	m__HMDB04610$metabolite	m__HMDB00239$metabolite	m__HMDB00269$metabolite
102	36	1.30E-06	0.378115396	0.000132535	0	0.000355542	0	4.39E-05	0	0.043206968	0.000152102	9.47E-05	0.027578444	1.14E-05	0.091246249	1.19E-05	0	0.010723831	0	0.033330215	0	1.78E-05	0.055318846	3.63E-07	0.000160107	0.000765047	3.50E-06	0.081924645	0.000268976	0.001061566	5.01E-06	0.003496861	3.57E-07	0.006706336	9.26E-06	2.97E-06	0.00012297	0	7.88E-07	0.001905891	0.002226273	0	0.008643091	0.004942224	0.000562378	2.49E-06	0.003327209	0.03344998	0	0.000393159	0	3.06E-05	0.010345937	0	0.005621328	0.111431133	8.06E-07	1.10E-05	0.001222497	7.14E-05	0.009138008	0	0	0.002821574	0.000759075	0.001570146	0.000755361	7.71E-05	0.000300469	0.000128804	0	0	0	0	0	0.000415223	2.16E-05	0.000118291	0.000681352	8.05E-05	4.32E-05	0.000789032	4.49E-05	0	0.000215804	0.001629706	6.96E-05	0.000120223	0.000270279	1.29E-05	0.000353148	0	1.90E-05	0.000133355	8.99E-06	1.19E-06	5.29E-06	2.08E-06	6.43E-07	0.000583462	0.000141526	0	0.000147359	5.13E-05	3.12E-05	0.004095687	0.101184854	0	0.001585017	0.001296637	0.001276356	3.60E-05	0.000305325	0.0064871	0.004118109	0.00015674	0.005974508	5.40E-05	0.001895627	0.000968697	0.000249243	0.000577257	1.70E-05	0.004777591	0.000249685	2.29E-05	6.31E-05	0	0.000401186	0.000187925	4.07E-06	0.000432708	0.000107914	0.010305713	0.000639648	0.000142009	0.00124087	0.000116539	0.000797361	0.000325272	0.040018612	0.001674974	0.000415679	0.018788785	0	0.001994877	0.000495168	0.0195367	0.005100934	0.730973219	0.010465984	0.000221578	0.75363311	0.014338624	0	0.000358199	0.02141081	0	0.001481582	1.69E-05	0.000303342	0.76292288	0.124886025	0	8.95E-05	0.000869927	0.000938869	2.34E-06	8.64E-06	0.154028506	0.179494513	0.0196383
102	38	1.14E-06	0.329224473	0.000126663	0	0.000382574	0.004877393	5.50E-05	0	0.056767254	0	0	0.025363886	1.13E-05	0.129338858	1.96E-05	0	0.003889093	0	0.035723637	0	1.90E-05	0.05398624	2.41E-07	0.000126787	0.002721557	2.33E-06	0.047154159	0.000203696	0.001369839	3.33E-06	0.002727323	2.37E-07	0.006330732	7.07E-06	4.03E-06	0.000133707	0	5.24E-07	0.003983677	0.002408126	0	0.005450877	0.00254896	0.000655024	2.69E-06	0.003214306	0.040982749	0	0.000317787	0	2.10E-05	0.013521744	0	0.005077142	0.071347618	3.07E-06	0	0.002484044	7.27E-05	0.011111396	0	0	0.003265845	0.000901952	0.00137857	0.000595557	8.79E-05	0.0002847	0.000113013	0	0	0	0	0	0.000424573	1.79E-05	8.54E-05	0.000671942	6.89E-05	5.20E-05	0.00077287	3.24E-05	0	0.000245075	0.002010146	8.98E-05	0.000121386	0.000258145	7.56E-06	0.000339713	0	1.86E-05	0.000235103	1.94E-05	4.54E-06	4.61E-06	2.46E-06	5.61E-07	0.00061297	0.000215106	0	0.000185248	5.50E-05	2.96E-05	0.004074146	0.105756257	0	0.00137261	0.00130829	0.001068745	4.12E-05	0.000349047	0.006048091	0.004740325	0.000168714	0.005755833	4.82E-05	0.001786963	0.000760738	0.000219268	0.00055398	1.49E-05	0.004014803	0.000223372	1.91E-05	4.28E-05	0	0.000385214	0.000137988	4.12E-06	0.000426547	0.000151382	0.011312282	0.000613982	0.000127526	0.001154597	0.000161036	0.000512439	0.000526249	0.036912623	0.002187824	0.00043175	0.01547717	0	0.001670097	0.00042911	0.016999172	0.0044339	0.75960017	0.007403673	0.000185126	0.81904342	0.013373301	0	0.000306156	0.016533263	0	0.001349335	1.61E-05	0.000226605	0.716473146	0.12252973	0	8.55E-05	0.000749385	0.000979173	1.87E-06	7.77E-06	0.130852491	0.16107652	0.019780526
102	40	6.79E-07	0.34619891	0.00011161	0	0.00041086	0	6.65E-05	0	0.074725295	0	0	0.013359092	1.08E-05	0.120580721	2.95E-05	0	0	0.000129159	0.018571081	0	1.96E-05	0.050554259	9.06E-08	8.05E-05	0.004378924	8.75E-07	0.052558508	0.00012465	0.00171541	1.25E-06	0.000650955	8.92E-08	0.005455972	4.32E-06	5.17E-06	0.000152928	0	1.97E-07	0.006454438	0.002615951	0	0.005456932	0.004051871	0.000790339	2.75E-06	0.00291819	0.038832512	0	0.000235971	0	1.04E-05	0.011755489	0	0.004052172	0.077713878	5.86E-06	0	0.003981297	7.27E-05	0.012981049	0	0	0.003634738	0.001110645	0.001085057	0.000362535	0.000106056	0.00028242	8.96E-05	0	0	0	0	0	0.000422585	1.01E-05	4.17E-05	0.000672955	5.60E-05	6.27E-05	0.000727695	1.71E-05	0	0.000274344	0.002406804	0.000110143	0.00012527	0.000227039	1.66E-06	0.000308386	0	1.65E-05	0.000355908	3.19E-05	8.67E-06	2.76E-06	2.79E-06	3.36E-07	0.000613526	0.000322144	0	0.000237253	6.45E-05	2.96E-05	0.00439044	0.116217327	0.002403718	0.001239987	0.001456536	0.000915802	5.03E-05	0.000431144	0.005487604	0.005751142	0.000185769	0.005596516	4.40E-05	0.001657549	0.00053176	0.000185264	0.000529168	1.29E-05	0.003391094	0.000197179	1.53E-05	2.36E-05	0	0.000384253	9.65E-05	6.77E-06	0.000417087	0.000224107	0.01309841	0.000597583	0.000112726	0.001089093	0.000233299	0.0002771	0.000883908	0.042084512	0.002981755	0.000496411	0.012830412	0	0.001296461	0.000334619	0.013335827	0.003708426	0.803428103	0.004408064	0.000152742	0.877880602	0.011822837	0	0.000231501	0.013952086	0	0.001164541	1.60E-05	0.000147656	0.642025	0.120758756	0	8.31E-05	0.000573797	0.001050946	1.28E-06	7.52E-06	0.106292114	0.137863249	0.020163909
102	42	0	0.385637276	9.61E-05	8.11E-08	0.000476116	0.000255986	8.40E-05	5.23E-08	0.196102456	0.000340875	7.95E-05	0.012053986	1.06E-05	0.057592688	4.42E-05	0	0.000878767	0.000170549	0.021410958	0	2.12E-05	0.049031144	0	2.77E-05	0.00523953	0	0.037275832	4.26E-05	0.00224653	0	0	0	0.004499321	1.37E-06	6.83E-06	0.000194434	0	0	0.009884239	0.003078944	0	0.001517664	0.00887475	0.001041282	2.88E-06	0.002673644	0.033964348	0	0.000169149	0	0	0.008287971	0	0.002851428	0.052277318	9.69E-06	0	0.006059164	7.75E-05	0.015820362	0	0	0.004225738	0.001488547	0.00077555	8.22E-05	0.00014156	0.000321076	6.59E-05	1.05E-05	0	0	0	0	0.000444628	0	0	0.000745472	4.71E-05	8.10E-05	0.000714083	2.09E-07	0	0.000327094	0.003023966	0.000139753	0.000143309	0.000194622	0	0.000284186	0	1.41E-05	0.000526932	4.95E-05	1.43E-05	0	3.30E-06	0	0.000633652	0.00049372	0	0.000310074	8.19E-05	3.08E-05	0.005091628	0.132983628	0.007317294	0.001156421	0.001775587	0.000784281	6.46E-05	0.000567565	0.004482203	0.007298873	0.000206283	0.005311617	3.96E-05	0.001422444	0.000216789	0.000133829	0.000479885	1.02E-05	0.002742509	0.000159926	1.03E-05	1.79E-06	0	0.000391302	5.64E-05	1.33E-05	0.000387534	0.000343225	0.015869735	0.00057209	9.08E-05	0.001005139	0.000349639	6.29E-05	0.001493706	0.057957374	0.004211906	0.000623882	0.010207268	9.07E-06	0.00074822	0.000172159	0.007025683	0.002649319	0.849319579	0.000853146	0.000115112	0.904931413	0.008677667	0	0.000104334	0.013708329	0	0.000836011	1.61E-05	4.66E-05	0.492976294	0.115588739	0.044168535	8.01E-05	0.000271974	0.001145607	3.76E-07	7.82E-06	0.072068555	0.099429653	0.020299157
103	5	0.000127675	0.009736835	0.184293736	8.55E-05	0	0	0.000153555	0	0.030192252	0	0	0.00666168	0.187768414	0.061453709	0.007601203	4.62E-05	9.07E-05	0.000583199	0.000113385	0	0.106399465	0.014198385	0.059128255	8.00E-05	0	0.03140277	4.62E-05	0.004097233	1.43E-05	0.050125042	6.93E-05	0.013494598	8.42E-05	0.092635603	8.21E-05	0.000468125	0.000942185	0.036960135	0.004416728	0.006907492	9.89E-06	0	0.001716018	0	0.015463305	0.003228616	1.72E-06	0	0	0.002655958	0.001207226	0.007955489	0.00641459	0.000206976	0	6.14E-05	0	0.000165199	0.000252583	0.000423987	0	0	0.003802267	0.002002283	0.000349323	0.000376532	0.001308587	0	0.001883817	0	0	0	0	0	0.001167547	5.69E-07	0	0.000481891	0.001347972	0	0	3.13E-05	1.40E-05	4.74E-05	0.000972506	0.000771956	0	0	0.00237665	6.02E-06	0.00032637	4.02E-05	7.44E-06	0.000643023	1.87E-05	0.000205764	4.06E-06	0	0	0.000263551	5.92E-06	0.001436287	5.17E-05	1.24E-05	0.002510599	0.021357739	0	0.000872806	0.000677609	4.41E-05	7.52E-05	0.00053309	0.00426019	0.001258017	6.23E-05	0.001484638	0.000161287	0.000781426	9.25E-05	0.000100668	0.000595886	1.24E-05	0.005707652	0.000398286	0.000136165	2.77E-05	1.74E-05	0.000432339	0.000521071	0.000160718	0.000802121	0.0002862	0	0.000253596	0.00024008	0.005431702	0	0.000307203	0.001405142	0.23198453	0.002665458	0.000582839	0.089182213	6.48E-06	0.001482229	0	0.000725951	0.008986986	0.524306188	2.13E-05	0.000785896	2.171904846	0.129923449	0.000797249	6.35E-05	0.021992968	3.65E-05	1.41E-05	1.99E-05	0.00079207	0.201219131	0.064111321	0.049520997	0.000151748	5.06E-05	0.00182207	2.24E-05	3.34E-05	0.103769774	0.044916568	0.010771199
103	7	0.000144549	0	0.115089128	9.89E-05	7.84E-05	0	0.000133972	0	0.022486547	0	0	0	0.314700462	0.061144287	0	5.23E-05	0.000107162	0.000464889	0.000128371	0	0.137384783	0	0.057781174	0	0	0.024001349	4.29E-05	0.002902414	0.000106135	0.018448349	5.55E-05	0.011174888	6.95E-05	0.111294447	6.64E-05	0.00031724	0.000580809	0.035561097	0.003337079	0.004814234	6.32E-06	0	0.001293744	0	0.013403951	0.002585283	1.94E-06	0	0	0.002135228	0.000779049	0.006721555	0.006305301	0.00025666	1.57E-05	3.54E-05	0	9.11E-05	0.000190599	0.000421247	0	0	0.002972762	0.00120169	0.000235207	0.00033163	0.000870351	0	0.001446728	0	0.001520766	0	0	1.17E-07	0.000929529	0	0	0.000392659	0.000970236	0	0	2.32E-05	5.75E-06	8.40E-05	0.000797574	0.000587919	0	0	0.002142509	1.97E-06	0.000237828	5.25E-05	1.24E-06	0.000466139	5.04E-05	0.000179016	3.20E-06	3.71E-06	0	0.00021602	1.51E-06	0.001133686	8.04E-05	1.51E-05	0.003041571	0.02307553	0.001183082	0.000983522	0.000854337	0.000525548	8.40E-05	0.000486133	0.004484075	0.001198502	6.68E-05	0.001812994	0.000151048	0.000789465	0.000103032	0.000103134	0.000544369	1.24E-05	0.005352711	0.000564187	0.000153216	2.49E-05	5.53E-06	0.000398386	0.000479837	0.000134635	0.000764559	0.000239918	0	0.000268635	0.000212509	0.004606046	0.000101745	0.000782465	0.001210119	0.194927523	0.00264458	0.000540517	0.075772823	1.31E-05	0.0012569	9.20E-05	0.000744486	0.008637002	0.788944279	0.000614688	0.00066904	1.626149622	0.109160164	0.002046177	7.72E-05	0.021436374	0.000102959	0.000374918	2.16E-05	0.000715378	0.197236765	0.053099983	0	0.000131644	0.000331526	0.001591366	1.85E-05	3.33E-05	0.080690097	0.041133165	0.011560771
103	9	0.000205883	0.040945937	0.098405273	0.000143133	0.000221094	0	0.000162765	1.74E-06	0.04577689	0	0.000202222	0.053689305	0.199228662	0.048267302	0.021427618	7.45E-05	0.00015583	0.000527156	0.00018284	0	0.111383268	0.048463473	0.052694466	0	0	0.025871513	5.41E-05	0.002852565	0.000218139	0.016490789	6.29E-05	0.012984696	7.98E-05	0.077820514	7.49E-05	0.000297395	0.000552263	0.035703194	0.003577283	0.004640865	5.45E-06	0	0.001365543	1.13E-05	0.016224029	0.002938117	2.77E-06	0.000494571	0	0.002405908	0.000773649	0.007905243	0.008324287	0.000387224	0.000179307	2.76E-05	0	8.41E-05	0.000203508	0.000561365	0	0	0.003308283	0.001045294	0.000216566	0.000403147	0.000839568	1.59E-06	0.001588027	0	0.004621074	0	0	4.90E-06	0.001044367	0	0	0.000462455	0.000973236	0	0.000187225	2.41E-05	2.61E-06	0.000142358	0.000946514	0.000636487	0	0	0.002671563	0	0.000247118	8.06E-05	0	0.000496374	9.33E-05	0.000215329	3.45E-06	1.07E-05	0	0.000248319	0	0.00086874	0.000107606	1.77E-05	0.003564435	0.024819174	0.002916471	0.001077265	0.000997708	0.000940446	9.12E-05	0.000444264	0.004662605	0.001141482	7.19E-05	0.002101346	0.000141613	0.000795373	0.000112699	0.000104932	0.000499049	1.24E-05	0.005045388	0.000720717	0.000168489	2.25E-05	0	0.000368722	0.000442942	0.000111555	0.000729486	0.000199532	0	0.000282619	0.000188535	0.003869218	0.000205277	0.001198686	0.001038122	0.162557628	0.002622393	0.000502952	0.063940909	1.85E-05	0.001056651	0.000356769	0.000756274	0.008310865	0.9977506	0.001114521	0.000565933	1.179386718	0.090598008	0.003057242	8.93E-05	0.020903186	0.000160213	0.000696132	2.31E-05	0.000646408	0.195592735	0.04341601	0	0.000113605	0.000572978	0.001383601	1.50E-05	3.31E-05	0.093783711	0.037860602	0.012255809
103	11	0.000244728	0.099343808	0.081817727	0.000172562	0.000343317	0	0.000174552	6.52E-06	0.055129294	0	0.000458845	0.162607757	0.008966557	0.028899813	0.113404075	8.85E-05	0.000187452	0.000538548	0.000217338	0	0.051322721	0.140606638	0.033680904	0	0	0.02490862	5.92E-05	0.002456476	0.000308745	0.021019367	6.40E-05	0.013405359	8.10E-05	0.016757067	7.46E-05	0.00024372	0.000549057	0.029178199	0.00345339	0.003903543	3.94E-06	0	0.001277933	2.14E-05	0.017374027	0.003001261	3.29E-06	0.001371808	0	0.002405545	0.000783506	0.00820064	0.0094717	0.000481881	0.000312154	1.90E-05	0	9.46E-05	0.000195031	0.00064518	0	0	0.003321634	0.000892231	0.000170902	0.000429492	0.000763315	1.04E-05	0.001580896	0	0.007447205	0	0	9.09E-06	0.001049037	0	0	0.000497077	0.000860721	0	0.000488665	2.22E-05	1.08E-06	0.000186167	0.001025633	0.00062158	0	0	0.002925875	0	0.000233171	0.00010069	0	0.000496568	0.000126748	0.000227232	3.22E-06	1.67E-05	0	0.000253467	0	0.00064115	0.000134088	2.02E-05	0.004099261	0.026713545	0.004384251	0.001161326	0.001116692	0.001301454	9.75E-05	0.000409021	0.004823563	0.001092101	7.81E-05	0.00236484	0.000133569	0.000803265	0.000122197	0.000106645	0.000461618	1.25E-05	0.004804698	0.000872833	0.00018303	2.05E-05	0	0.000344643	0.000412006	9.17E-05	0.000700102	0.000165313	0.002477767	0.000297079	0.000168651	0.003229009	0.0003029	0.001568897	0.000891406	0.135105538	0.002611779	0.000472021	0.053805892	2.28E-05	0.000883545	0.000588064	0.00076584	0.008045789	1.163218584	0.001537548	0.000477657	0.823391583	0.074402687	0.00387465	0.000100232	0.02049213	0.000210181	0.000986095	2.44E-05	0.000587335	0.197013688	0.035109841	0	9.79E-05	0.000782475	0.001202602	1.20E-05	3.30E-05	0.137155177	0.035223944	0.012927682
103	13	0.000261064	0.098407095	0.078970037	0.000186649	0.000425226	0	0.000174104	1.03E-05	0.03399064	0	0.00065073	0.172416242	0	0.03019941	0.211044791	9.44E-05	0.000201478	0.000521701	0.000231845	0	0.034979636	0.1155798	0.020487463	0	0	0.022550887	5.93E-05	0.001944278	0.00036578	0.024632514	6.15E-05	0.012946217	7.64E-05	0	6.91E-05	0.000183481	0.000605319	0.025963054	0.003167679	0.003000062	2.43E-06	0	0.001116768	2.80E-05	0.017339141	0.002900474	3.51E-06	0.002109279	0	0.002246673	0.000851052	0.0079036	0.009855454	0.000535776	0.000389276	1.31E-05	0	0.000126082	0.000176919	0.00067939	0	0	0.003169029	0.00084218	0.00011953	0.00042294	0.000704408	1.59E-05	0.001504199	0	0.009530641	0	0	1.19E-05	0.000992223	0	0	0.000511043	0.000705894	0	0.00073394	1.92E-05	1.84E-06	0.000211247	0.001062871	0.000577482	0	0	0.002969005	0	0.000211469	0.000111755	0	0.000492179	0.000146842	0.000221801	2.73E-06	2.07E-05	0	0.000241845	0	0.000444598	0.000160178	2.27E-05	0.004650146	0.028758823	0.005628337	0.001237201	0.001214849	0.001617434	0.000103048	0.000379232	0.004968583	0.001048657	8.54E-05	0.002608003	0.000126644	0.000812756	0.000131613	0.000108261	0.000430757	1.25E-05	0.004620005	0.001022462	0.000197012	1.89E-05	0	0.00032524	0.000385969	7.44E-05	0.000675268	0.000136243	0.007012294	0.000312036	0.000152189	0.002667809	0.000396231	0.00190112	0.000765605	0.111750977	0.002610595	0.000446584	0.045073523	2.62E-05	0.000732738	0.000791809	0.000773336	0.007830056	1.292297553	0.001895703	0.000401641	0.542490831	0.06013772	0.004526795	0.000110346	0.020180165	0.000254054	0.00125079	2.56E-05	0.000536334	0.201177344	0.027944738	0	8.42E-05	0.000965166	0.001043321	9.29E-06	3.30E-05	0.205595092	0.033122158	0.013581636
103	15	0.000287081	0.064961517	0.093186219	0.000208216	0.000515518	0	0.000183569	1.43E-05	0.013093103	0	0.000847835	0.121806282	0.036486077	0.041394685	0.224914052	0.000103816	0.000222688	0.000543858	0.000254951	0	0.06479279	0.080091702	0.019358462	0	0	0.021800134	6.21E-05	0.00159808	0.00043203	0.031401185	6.33E-05	0.013284433	7.61E-05	0.018494525	6.74E-05	0.00014394	0.00078982	0.031606939	0.003141051	0.002373399	1.32E-06	0	0.001035741	3.43E-05	0.018324094	0.00301044	3.86E-06	0.002922872	0	0.002225896	0.001074796	0.008040596	0.010703433	0.000613362	0.000456672	1.19E-05	0	0.000190946	0.000172794	0.000748893	0	0	0.003262135	0.001001476	8.11E-05	0.000437807	0.000754086	2.01E-05	0.001553216	0	0.011939419	0	0	1.46E-05	0.001004079	0	0	0.000567784	0.000609133	0	0.00099916	1.76E-05	4.98E-06	0.000242832	0.001189654	0.000580308	0	0	0.003175207	0	0.000210169	0.000127307	0	0.000544912	0.000171026	0.000227664	2.37E-06	2.52E-05	0	0.000244979	0	0.000274513	0.000186153	2.52E-05	0.005220997	0.030959803	0.006680103	0.001306101	0.001294924	0.001895032	0.000107871	0.000354075	0.005099223	0.001009972	9.36E-05	0.002834415	0.00012065	0.000823636	0.000141027	0.000109777	0.000405547	1.26E-05	0.004484025	0.001171193	0.000210583	1.77E-05	0	0.000309887	0.000364087	5.93E-05	0.000654204	0.000111593	0.01166414	0.000327543	0.000138679	0.002172913	0.000486537	0.002201413	0.000657594	0.091906445	0.002617509	0.000425855	0.037532633	2.89E-05	0.000600746	0.000972458	0.00077896	0.007655741	1.390469589	0.002197922	0.000336043	0.324660972	0.047487174	0.005035091	0.000119745	0.01995232	0.000292728	0.001494762	2.67E-05	0.00049211	0.207882653	0.021750143	0	7.20E-05	0.001124896	0.000902129	6.92E-06	3.31E-05	0.29470321	0.031485208	0.014222867
103	17	0.000317748	0.027111533	0.114553148	0.000234026	0.000611993	0	0.000198557	1.85E-05	0.008825843	0	0.001054131	0.054842989	0.080593754	0.049731871	0.113443898	0.000114906	0.000247371	0.000591103	0.000282186	0	0.11803268	0.089898774	0.027266111	0	0	0.021816167	6.60E-05	0.001312548	0.000504167	0.041171698	6.78E-05	0.014049775	7.76E-05	0.060381319	6.73E-05	0.000114206	0.00110422	0.043217887	0.00326902	0.001849637	4.01E-07	0	0.000989889	4.03E-05	0.019897795	0.003252343	4.27E-06	0.003845927	0	0.002268942	0.001453064	0.008377018	0.011807233	0.000707249	0.000511701	1.47E-05	0	0.000292515	0.000176435	0.000841692	0	0	0.003511067	0.001362826	4.71E-05	0.000462486	0.000895196	2.28E-05	0.001685664	0	0.014669628	0	0	1.73E-05	0.001054769	0	0	0.000657868	0.000535933	0	0.001293715	1.67E-05	1.08E-05	0.000278161	0.001387564	0.000611905	0	0	0.003475289	0	0.000222299	0.000145797	3.86E-06	0.00064515	0.000197744	0.0002385	2.02E-06	2.99E-05	0	0.000255522	0	0.000127441	0.000212185	2.77E-05	0.005813734	0.033313378	0.007561206	0.001368563	0.001358639	0.002138665	0.000112032	0.000332837	0.005215106	0.000974866	0.000102721	0.003045962	0.000115414	0.000835517	0.000150464	0.000111161	0.000385196	1.26E-05	0.004390173	0.001319963	0.000223796	1.67E-05	0	0.00029804	0.000345707	4.62E-05	0.000636134	9.08E-05	0.0164664	0.000343554	0.000127735	0.001734216	0.000574669	0.002473673	0.000564871	0.075112642	0.002630798	0.00040913	0.031015977	3.09E-05	0.000484806	0.001133132	0.000782653	0.007514744	1.461738586	0.002450262	0.0002794	0.160190136	0.036201161	0.005414322	0.000128506	0.019791926	0.000326783	0.001721022	2.78E-05	0.000453557	0.216938432	0.016393473	0	6.12E-05	0.001264195	0.000776049	4.80E-06	3.33E-05	0.40042947	0.030253151	0.014851335
