SubjectID$ID	Week sample obtained$clinical	s__Prevotella_copri$taxa	s__Faecalibacterium_prausnitzii$taxa	s__Bacteroides_uniformis$taxa	s__Bacteroides_stercoris$taxa	s__Escherichia_coli$taxa	s__Roseburia_intestinalis$taxa	s__Bacteroides_vulgatus$taxa	s__Bacteroides_fragilis$taxa	s__Eubacterium_rectale$taxa	s__Akkermansia_muciniphila$taxa	s__Klebsiella_pneumoniae$taxa	s__Subdoligranulum_unclassified$taxa	s__Bacteroides_ovatus$taxa	s__Bacteroides_dorei$taxa	s__Bacteroides_eggerthii$taxa	s__Bacteroides_caccae$taxa	s__Haemophilus_parainfluenzae$taxa	s__Eubacterium_siraeum$taxa	s__Dialister_invisus$taxa	s__Bacteroides_cellulosilyticus$taxa	s__Bacteroides_massiliensis$taxa	s__Alistipes_putredinis$taxa	s__Parabacteroides_distasonis$taxa	s__Escherichia_unclassified$taxa	s__C2likevirus_unclassified$taxa	s__Alistipes_onderdonkii$taxa	s__Bacteroides_thetaiotaomicron$taxa	s__Parabacteroides_unclassified$taxa	s__Ruminococcus_gnavus$taxa	s__Parabacteroides_merdae$taxa	s__Veillonella_unclassified$taxa	s__Sutterella_wadsworthensis$taxa	s__Veillonella_parvula$taxa	s__Bacteroides_faecis$taxa	s__Clostridium_hathewayi$taxa	s__Peptostreptococcaceae_noname_unclassified$taxa	s__Bifidobacterium_adolescentis$taxa	s__Barnesiella_intestinihominis$taxa	s__Ruminococcus_bromii$taxa	s__Oscillibacter_unclassified$taxa	s__Clostridium_clostridioforme$taxa	s__Eubacterium_eligens$taxa	s__Roseburia_inulinivorans$taxa	s__Streptococcus_parasanguinis$taxa	s__Bacteroides_finegoldii$taxa	s__Ruminococcus_torques$taxa	s__Bacteroides_xylanisolvens$taxa	s__Bifidobacterium_longum$taxa	s__Veillonella_dispar$taxa	s__Alistipes_finegoldii$taxa	s__Clostridium_bolteae$taxa	s__Alistipes_shahii$taxa	s__Odoribacter_splanchnicus$taxa	s__Clostridium_leptum$taxa	s__Roseburia_hominis$taxa	s__Clostridium_symbiosum$taxa	s__Lachnospiraceae_bacterium_1_1_57FAA$taxa	s__Roseburia_unclassified$taxa	s__Clostridium_citroniae$taxa	s__Eubacterium_ventriosum$taxa	s__Pseudomonas_unclassified$taxa	s__Ruminococcus_lactaris$taxa	s__Bilophila_unclassified$taxa	s__Dorea_longicatena$taxa	s__Veillonella_atypica$taxa	s__Flavonifractor_plautii$taxa	s__Collinsella_aerofaciens$taxa	s__Streptococcus_salivarius$taxa	s__Eubacterium_hallii$taxa	s__Ruminococcus_callidus$taxa	s__Lachnospiraceae_bacterium_3_1_46FAA$taxa	s__Burkholderiales_bacterium_1_1_47$taxa	s__Coprobacillus_unclassified$taxa	s__Parasutterella_excrementihominis$taxa	s__Ruminococcus_obeum$taxa	s__Propionibacterium_acnes$taxa	s__Streptococcus_thermophilus$taxa	s__Coprococcus_comes$taxa	s__Eubacterium_ramulus$taxa	s__Mitsuokella_unclassified$taxa	s__Lachnospiraceae_bacterium_8_1_57FAA$taxa	s__Ruminococcaceae_bacterium_D16$taxa	s__Lachnospiraceae_bacterium_3_1_57FAA_CT1$taxa	s__Lachnospiraceae_bacterium_2_1_58FAA$taxa	s__Dorea_formicigenerans$taxa	s__Bilophila_wadsworthia$taxa	s__Coprococcus_catus$taxa	s__Anaerostipes_hadrus$taxa	s__Lachnospiraceae_bacterium_7_1_58FAA$taxa	s__Lachnospiraceae_bacterium_5_1_63FAA$taxa	s__Clostridiales_bacterium_1_7_47FAA$taxa	s__Clostridium_asparagiforme$taxa	s__Clostridium_bartlettii$taxa	s__Holdemania_filiformis$taxa	s__Anaerotruncus_colihominis$taxa	s__Clostridiaceae_bacterium_JC118$taxa	s__Erysipelotrichaceae_bacterium_6_1_45$taxa	s__Holdemania_unclassified$taxa	s__Dorea_unclassified$taxa	s__Anaerotruncus_unclassified$taxa	s__Eggerthella_unclassified$taxa
116	28	0	0.00091777	0.001964173	0.054969206	0.000543834	0	0.001060845	2.45E-05	0.001862661	0	0	0.003870831	0.164667691	0.115523029	0	0.006018998	5.10E-05	0	0	0	0.547693225	0.00103283	0.0009239	0.000140123	1.49E-05	0	0.002453325	0.000970098	0.004807036	0.0278181	0.000871156	0.004930484	0.000726219	0.01466248	5.72E-06	0.000184175	0.003871172	0	0	0.000468174	0.000262259	0.005614016	0.00167317	3.29E-05	0	0.00071361	2.62E-05	0.010555566	0.000137137	2.99E-06	0.000595522	0.000332617	0	0	0.001170642	0.003264609	0.000437825	0.000126867	7.24E-05	0.001562149	6.13E-05	6.58E-05	4.71E-05	0.000185094	0.000272694	0.000749257	1.27E-05	1.33E-05	0.000551043	0	0.000697872	0	0.000284787	0	0	0	2.72E-05	3.03E-06	0	7.19E-06	0	0	0	0	8.79E-05	5.17E-06	0	9.97E-05	2.75E-05	0.000894371	0.000194446	0	2.11E-06	1.17E-06	7.11E-08	0	0	2.07E-06	0	1.10E-06	1.47E-05
116	30	0	0.043119855	0.005454166	0.021069508	0.00037398	0.00275666	0	5.34E-05	0.002862058	0	0	0.002030174	0.271027199	0.043194706	0	0.02711199	3.73E-05	0	0	0	0.490625559	0.001196138	0.005441543	8.89E-05	1.29E-05	0	0.003076223	0.001128714	0.004059915	0.016422249	0.000661209	0.012046457	0.000555467	0.011613862	1.51E-06	0.000134906	0.004102187	0	0	0.000572703	0.000223012	0.002305914	0.002872798	2.46E-05	0	0.00062764	7.14E-07	0.010527647	0.000104383	2.30E-07	0.000897248	0.000320906	0	0	0.000709331	0.003131734	0.000296364	0.000153589	9.35E-05	0	7.02E-05	3.22E-05	1.73E-05	3.51E-05	0.000217346	0.000677644	0.000172503	8.67E-06	0.000312746	0	0.000514341	0	0.000220541	0	0	0	3.50E-05	0	0	2.64E-06	0	0	0	0	1.83E-05	2.56E-06	0	6.29E-05	9.78E-06	0.000698621	0.000169707	0	1.36E-06	6.34E-07	3.84E-08	0	0	7.24E-07	0	7.90E-07	1.59E-05
116	32	2.68E-05	0.021103396	0.009349682	0.195101708	0.000236673	0.000176258	9.21E-05	0.000107677	0.003755899	0	0	0.000213007	0.098786151	0	1.00E-05	0.015374891	2.79E-05	0	3.21E-05	0	0.560826491	0.000612936	0.008897019	4.47E-05	1.68E-05	5.12E-07	0.004727628	0.001627265	0.004049139	0.001864238	0.000533557	0.014046331	0.000453056	0.014067344	0	9.48E-05	0.005472836	0.000171471	0	0.000972725	0.000224408	2.72E-05	0.005395162	1.98E-05	1.00E-06	0.000681291	0	0.018254836	8.38E-05	0	0.001547833	0.000434281	0	0	0.000237899	0.003747188	0.000174271	0.00022979	0.000146652	0	9.84E-05	0	0	0	0.00019377	0.000750106	0.000479239	5.11E-06	0.000101948	0	0.000479267	0	0.000187157	0	8.92E-05	0	5.47E-05	0	0	0	2.56E-05	0	0	0	0	0	8.85E-06	3.82E-05	0	0.000642825	0.000178476	0	6.52E-07	0	0	0	0	0	0	1.43E-07	2.17E-05
117	0	8.73E-06	0.075841213	0.377265196	0.000509625	0.001426373	0.001481335	0.071407435	0.069700297	0.040008488	0.000547806	0	0.005496208	0.014362341	0.009472421	0	8.66E-06	0.005007458	0.000914466	0.018617871	0.023589233	0.000444956	0.058964622	0.002022806	0.000286514	0	0.002322647	0	0.011359809	0.001142081	0	0.0027889	0	0.001072256	0.088408119	0	0	9.32E-06	0	0.004989975	0.0011416	0	0.008133882	0	0.000339199	0	0.004120654	0.006578034	0.003115698	0.001216053	0.016671245	0	0.009436382	0.038161283	2.88E-05	0.000209234	0	4.88E-05	0	0	0	1.47E-05	0.000240964	0.000514434	0.00136776	0.001202692	8.64E-08	4.13E-05	0.000930679	0.000303757	0.000674899	9.96E-05	0	0	0	0.003634178	0	3.80E-06	0.000667772	2.42E-05	4.53E-05	0.002506063	0	0	0	0.000110723	0	0.000118078	0.00019077	1.13E-05	0.000388186	0	0	0	0	0	0	0	0	0.000219617	1.36E-06	0
117	2	1.69E-05	0	0.252830109	0.000546965	0.002864344	0.08492804	0.127275472	0.066028314	0.034294001	0.000967383	0	0.008229168	0.012230873	0.010655779	0	9.37E-06	0.006057946	0.001488292	0.016948044	0.027504194	0.000481745	0.064132822	0.002276304	0.000244821	0	0.003291375	0	0.015872327	0.001141609	0	0.016925366	0	0.001420001	0.109683678	4.46E-07	0.000236363	8.69E-06	0	0.007786077	0.001405926	0	0.008690018	0	0.000314945	0	0.004783783	0.007419705	0.001212584	0.001438838	0.018598861	0.000443729	0.010832869	0.037035252	0.000345653	0.000129207	3.16E-05	0.000479683	0	1.05E-05	3.99E-05	0	0.000244514	0.000854755	0.001627416	0.001349217	2.05E-07	6.27E-05	0.000964764	0.000489047	0.001131605	0.000150564	0	1.17E-06	0	0.004792573	0	0	0.00074513	3.85E-05	4.51E-05	0.002671815	0	1.19E-06	0	0.000138311	2.93E-05	5.49E-06	0.000209032	7.03E-05	0.000467029	2.23E-06	2.51E-05	5.45E-05	1.90E-05	0	0	3.53E-06	0	0.000175866	1.03E-06	0
117	4	1.05E-05	0.563042581	0.056815893	0.000226217	0.001573084	0.043314901	0.061880645	0.025339215	0.022592801	0.000570904	0	0.004420628	0.004158306	0.004674941	0	3.91E-06	0.002846099	0.000838067	0.005781924	0.012093633	0.000201092	0.024989003	0.001008916	7.48E-05	0	0.001733659	0	0.008372436	0.000435494	0	0.014379645	0	0.000711063	0.066182703	5.69E-06	0.00030009	3.01E-06	0	0.004232032	0.000675271	0	0.003607218	0.012678141	0.000116194	0	0.002150661	0.003244926	0	0.000659183	0.008027842	0.00047319	0.00482562	0.01357031	0.000283419	2.29E-05	3.68E-05	0.000379483	3.14E-05	1.30E-05	0.000196226	0	9.48E-05	0.000482665	0.000745401	0.000586245	1.21E-07	3.47E-05	0.000387797	0.000275696	0.000644962	8.20E-05	0	1.22E-06	0	0.002400809	0	0	0.000335433	2.15E-05	1.71E-05	0.001099573	0	8.02E-06	0	6.60E-05	2.80E-05	0	8.89E-05	5.70E-05	0.00021689	1.15E-05	3.22E-05	5.29E-05	3.02E-05	0	0	3.34E-06	2.90E-07	6.02E-05	1.89E-07	0
117	6	2.28E-05	0.203151649	0.105839735	0.000354588	0.0027688	0.023196303	0.071112922	0.039413658	0.118637712	0.001188548	0	0.008619246	0.005942717	0.00788137	0	6.19E-06	0.00511104	0.001685738	0.007209914	0.019756595	0.000318315	0.038820285	0.001737551	7.53E-05	0	0.003382959	0	0.016522739	0.000622051	0	0.030802198	0	0.001333033	0.127920503	1.79E-05	0.00084958	3.72E-06	0	0.00822639	0.001244002	0	0.005738129	0.055970635	0.000173613	0	0.003686648	0.005417231	0	0.00115116	0.013194977	0.001233578	0.008211894	0.018393365	0.000683915	7.91E-06	9.86E-05	0.000884966	0.000125908	3.41E-05	0.000588168	0	0.000137924	0.000965367	0.00129448	0.00097127	2.28E-07	7.05E-05	0.000596685	0.000558478	0.001303146	0.000162635	0	3.16E-06	0	0.00451768	0	0	0.00060187	4.34E-05	2.41E-05	0.00171941	0	2.44E-05	0	0.000118526	6.95E-05	0	0.000144674	0.000141015	0.000383252	3.45E-05	8.81E-05	0.000131364	8.44E-05	0	0	8.38E-06	1.09E-06	0.00010056	0	0
117	8	3.12E-05	0	0.123662377	0.000367552	0.002805295	0	0.040604708	0.043534589	0.327005237	0.00156907	0	0.010801755	0.006681196	0.008926601	0	6.49E-06	0.006127821	0.002161326	0.00566695	0.020965467	0.000333429	0.04764467	0.002033908	3.49E-05	0	0.004303516	0	0.021403059	0.000578578	0	0.029755724	2.69E-07	0.001640704	0.112140315	2.82E-05	0.001356918	2.72E-06	0	0.0101816	0.001534067	0	0.00612527	0.066561706	0.000190603	0	0.004210402	0.006031497	0	0.001338718	0.014424404	0.001835687	0.009326299	0.016045836	0.000982384	8.77E-06	0.000149492	0.00122361	0.000226596	4.98E-05	0.000895995	0	0.000130794	0.001223764	0.001489674	0.001071901	2.49E-07	9.33E-05	0.000616317	0.000723997	0.001670973	0.000208023	0	4.72E-06	0	0.005595915	0	0	0.000750734	5.60E-05	2.19E-05	0.00178461	0	3.74E-05	0	0.000140217	9.91E-05	0	0.000158217	0.000210044	0.000450771	5.26E-05	0.000134849	0.000186997	0.000128468	0	0	1.22E-05	1.91E-06	0.00014771	0	0
117	10	3.28E-05	0	0.112518456	0.000299278	0.001863099	0	0.07348493	0.040171867	0.430163618	0.001585111	0	0.010428128	0.007052087	0.008086162	0	5.34E-06	0.005834275	0.002124478	0.00328291	0.017303568	0.00027457	0.046669811	0.00192571	0	0	0.004265551	0	0.021713078	0.00041425	0	0.014753745	1.12E-06	0.001581523	0.059624778	3.11E-05	0.001582219	1.20E-06	0	0.009637869	0.001505103	0	0.005234636	0.03565034	0.000186125	0	0.003812353	0.00532871	0	0.001233393	0.012473409	0.001995538	0.008409872	0.010729659	0.001048518	4.23E-05	0.000165062	0.001248972	0.000280434	5.24E-05	0.000955041	0	9.55E-05	0.001183532	0.001352069	0.0009375	1.85E-07	9.67E-05	0.00051098	0.000721989	0.001637455	0.000205714	0	5.15E-06	0	0.005440365	0	0	0.000769587	5.56E-05	1.51E-05	0.001462891	0	4.00E-05	0	0.000130028	0.000103118	0	0.000138963	0.000234147	0.000420455	5.62E-05	0.000149832	0.00019389	0.000140549	0	0	1.30E-05	2.30E-06	0.00019754	0	0
117	12	3.12E-05	0.049710876	0.133094829	0.000224499	0.000751838	0.003216346	0.235487906	0.035561386	0.29616318	0.001451348	0	0.009150897	0.007680754	0.006887312	0	4.06E-06	0.005182556	0.001892609	0.001619026	0.013228068	0.000208495	0.03321939	0.001731596	0	0	0.003882896	0	0.02031296	0.000265805	0	0.002668736	1.85E-06	0.001405794	0.043240464	2.97E-05	0.001635984	4.45E-08	0	0.008240202	0.001379371	0	0.00422167	0.006641618	0.000186645	0	0.00321711	0.004390334	0.004855457	0.001057931	0.010023662	0.001917549	0.007075647	0.006588263	0.000998574	9.60E-05	0.000161037	0.001127347	0.000300197	4.82E-05	0.000875369	0	6.24E-05	0.001032138	0.001137907	0.000763665	9.70E-08	9.25E-05	0.000402013	0.00065469	0.001450208	0.000185688	0	4.98E-06	0	0.004886528	0	0	0.000755237	5.03E-05	9.01E-06	0.001113408	0	3.68E-05	0	0.000111085	9.44E-05	0	0.000115872	0.000234237	0.000366059	5.16E-05	0.00014691	0.000176532	0.000134773	0	0	1.24E-05	2.40E-06	0.000250596	0	0
117	14	3.11E-05	0	0.202716271	0.000177258	0	0	0.495949878	0.033635535	0.085380779	0.001386029	4.09E-06	0.008378594	0.009217637	0.006320128	0	3.25E-06	0.004919362	0.001756038	0.000794193	0.010994315	0.000166841	0.011523171	0.001691057	0	0	0.003726388	0	0.020103499	0.000172576	0	0	2.65E-06	0.001322111	0.017367207	2.87E-05	0.001746776	0	0	0.007305667	0.001351626	0	0.003692388	0	0.000211967	0	0.002899673	0.003864827	0.010870962	0.0009678	0.008572504	0.00189271	0.006362959	0.004551785	0.000983357	0.000171133	0.000161492	0.001039317	0.00032756	4.49E-05	0.000803282	0	4.10E-05	0.000931915	0.001017872	0.000663782	1.40E-08	9.42E-05	0.000346011	0.000620548	0.001333812	0.000175777	0	4.96E-06	0	0.004651457	0	0	0.000805551	4.75E-05	5.02E-06	0.000902133	0	3.40E-05	0	0.000100129	8.80E-05	0	0.000105729	0.000243579	0.000341376	4.75E-05	0.000148013	0.00016343	0.000132018	0	0	1.20E-05	2.56E-06	0.000329616	0	0
117	16	2.76E-05	0.184671016	0.190188224	0.000124358	0	0	0.445080736	0.02845002	0	0.001172668	4.78E-05	0.006785337	0.009920681	0.005293768	0	2.31E-06	0.004226711	0.001439547	0.000410205	0.008730095	0.000118807	0	0.001515955	0	3.54E-06	0.003198937	0	0.017851252	9.37E-05	0	0	3.10E-06	0.001116075	0.015273678	2.40E-05	0.001647028	0	0	0.005692086	0.001198909	0	0.002975651	0	0.000223048	0	0.002366398	0.003080334	0.015436836	0.000800042	0.006608385	0.001638265	0.00518172	0.003428381	0.000854093	0.000234929	0.000142221	0.000830772	0.000313164	3.61E-05	0.000626821	0	2.20E-05	0.000737771	0.000820553	0.000521714	0	8.67E-05	0.000277558	0.000521889	0.001080177	0.000148113	0	4.33E-06	0	0.003980035	0	0	0.000785201	3.99E-05	1.79E-06	0.000660286	0	2.67E-05	0	8.06E-05	7.11E-05	0	8.99E-05	0.000224577	0.000289465	3.72E-05	0.000130992	0.000130729	0.000112915	0	0	1.03E-05	2.39E-06	0.000377133	0	0
117	18	2.98E-05	0.37197046	0.146455574	0.000105502	0	0	0.227410484	0.041184958	0.014670164	0.00120402	9.72E-05	0.006644621	0.012884615	0.005535814	0	1.99E-06	0.0044966	0.001426136	0.000477963	0.009211962	0.00010252	0	0.001702111	0	9.59E-06	0.003364229	0	0.019472527	5.55E-05	0	0	4.21E-06	0.001158407	0.047222312	2.39E-05	0.001887273	0	0	0.005325265	0.001316238	0	0.003029174	0.000239895	0.000290986	0	0.002393984	0.003041777	0.022126037	0.000817729	0.006280345	0.001708205	0.005228162	0.004208513	0.000898964	0.000361731	0.000151208	0.000785204	0.00036192	3.42E-05	0.00056385	0	1.17E-05	0.000698471	0.000816498	0.000507448	0	9.90E-05	0.00028484	0.000533236	0.001052486	0.000152153	0	4.57E-06	0	0.004192429	0	2.72E-06	0.000951447	4.06E-05	0	0.000598749	0	2.42E-05	0	7.93E-05	6.79E-05	0	9.79E-05	0.000252277	0.000305947	3.36E-05	0.000140058	0.000123229	0.000115879	0	0	1.06E-05	2.70E-06	0.000514628	0	0
117	20	3.25E-05	0.429489867	0.107121627	8.84E-05	0	0	0.060143289	0.094618757	0.077567526	0.001234741	0.000150326	0.006461126	0.016530349	0.005944763	0	1.70E-06	0.004873789	0.001402644	0.000858725	0.010434449	8.76E-05	0	0.001964559	0	1.74E-05	0.003569576	0	0.021485349	2.61E-05	0	0	5.58E-06	0.001218096	0.06167415	2.31E-05	0.002171222	0	0	0.004909423	0.001471127	0	0.003208394	0.001536436	0.000382936	0	0.002472891	0.003063432	0.026508248	0.000850576	0.006053566	0.001768924	0.005378618	0.006357872	0.000946308	0.000530954	0.000160139	0.000715061	0.000418282	3.10E-05	0.000467998	0	2.42E-06	0.000646371	0.00082655	0.000502886	0	0.000115607	0.000307792	0.000544636	0.001011785	0.000156898	0	4.80E-06	0	0.004478393	0	8.83E-06	0.001174792	4.13E-05	0	0.00055564	0	2.04E-05	0	7.82E-05	6.28E-05	8.30E-05	0.000112138	0.000285023	0.000332377	2.81E-05	0.000149356	0.000111449	0.000117627	0	0	1.09E-05	3.04E-06	0.000692629	0	0
117	22	3.27E-05	0.301821112	0.109017121	6.60E-05	0	0.005485301	0.112533732	0.165297652	0.094628853	0.00115678	0.000187765	0.005688577	0.019158874	0.005997521	0	1.30E-06	0.004926581	0.001249226	0.00144731	0.011312947	6.71E-05	0.002320074	0.002128593	5.37E-06	2.53E-05	0.003499954	0	0.02196029	4.97E-06	0	0.000569107	6.69E-06	0.001189541	0.035045149	1.98E-05	0.002302223	0	0	0.004065403	0.001531765	0	0.003235299	0.00298221	0.000463161	0	0.002390245	0.002881524	0.024230187	0.000824436	0.005416182	0.001665605	0.005165363	0.009471449	0.000913928	0.00069294	0.000154843	0.000561905	0.000444125	2.41E-05	0.000303571	0	0	0.000528309	0.000780885	0.000465122	0	0.000126574	0.000319596	0.000508519	0.000872489	0.000148691	0	4.60E-06	0	0.004445606	0	1.57E-05	0.001349778	3.84E-05	0	0.000485602	0	1.37E-05	0	7.06E-05	5.04E-05	0.000188793	0.000123544	0.000297158	0.000340418	1.86E-05	0.000145687	8.64E-05	0.000108075	0	0	1.01E-05	3.14E-06	0.000845799	0	0
117	24	3.44E-05	0.173394137	0.122934938	4.84E-05	0	0.011273649	0.142699823	0.16831022	0.097299492	0.001116603	0.000223054	0.005090559	0.022670928	0.006419348	0	9.90E-07	0.005248528	0.001131282	0.002341395	0.012954893	5.09E-05	0.058943003	0.002441806	3.76E-05	3.56E-05	0.003585266	0	0.023505354	0	0	0.001479127	8.25E-06	0.001221166	0.039626946	1.66E-05	0.002547987	0	0	0.003397901	0.001678657	0	0.003504396	0.004762994	0.000581104	0	0.002446382	0.002862068	0.019305856	0.000841807	0.005082319	0.001609167	0.005233759	0.014502871	0.000916764	0.000919526	0.000154493	0.000408563	0.000490823	1.71E-05	0.000123848	1.34E-07	0	0.000419799	0.000780265	0.000454121	0	0.000146988	0.000358433	0.000489443	0.000753064	0.000146316	0	4.55E-06	0	0.00463985	0	2.48E-05	0.00162857	3.68E-05	0	0.000454741	0	6.31E-06	0	6.58E-05	3.82E-05	0.000328345	0.000147138	0.000323664	0.000372077	8.23E-06	0.000147038	6.09E-05	0.000101331	0	0	9.69E-06	3.38E-06	0.001063512	0	0
117	26	3.61E-05	0.111714597	0.159098398	3.15E-05	0	0.015084452	0.091527553	0.106599269	0.099877006	0.001058928	0.000242815	0.00437982	0.026198948	0.006970581	0	6.81E-07	0.005640077	0.000985608	0.003498213	0.014718236	3.50E-05	0.127313546	0.002833692	8.18E-05	4.78E-05	0.003673234	0	0.02521996	0	0	0.002761076	1.01E-05	0.00126364	0.091052371	1.27E-05	0.002821609	0	0	0.002726837	0.001852696	0	0.003892311	0.006799322	0.000724048	0	0.002541117	0.002874244	0.012719647	0.00086696	0.004786076	0.00152131	0.005355496	0.019759233	0.000915678	0.00119691	0.00015206	0.000221446	0.000541308	8.48E-06	0	1.38E-05	0	0.000291369	0.000791959	0.000448404	0	0.000173365	0.0004129	0.000463018	0.000607099	0.000142986	0	4.43E-06	0	0.004878815	0	3.60E-05	0.001973523	3.46E-05	0	0.000440108	0	0	0	6.02E-05	2.32E-05	0.000505015	0.000180228	0.000352987	0.000415867	0	0.000146985	3.00E-05	9.23E-05	0	0	9.11E-06	3.62E-06	0.001322369	0	0
117	28	3.23E-05	0.146041266	0.232234588	1.27E-05	0	0.011739947	0.05126083	0.057112015	0.095410538	0.000833171	0.000201442	0.003011744	0.025071749	0.00651957	0	3.16E-07	0.005195047	0.000686827	0.004172519	0.013884758	1.62E-05	0.085488355	0.002823392	0.000119693	5.31E-05	0.003198887	0	0.023050371	8.01E-06	0	0.003849733	1.03E-05	0.001122494	0.141335087	6.56E-06	0.002660105	0	0	0.001782883	0.001749584	0	0.003755458	0.007704508	0.000762047	0	0.002279918	0.00248118	0.006501946	0.000765635	0.003843119	0.001188282	0.004703235	0.019095535	0.000775414	0.00130596	0.000125153	0	0.000506897	0	0	2.63E-05	0	0.000119771	0.000696781	0.000380965	0	0.000176492	0.000412603	0.000363532	0.000366013	0.000117792	0	3.61E-06	0	0.004397909	0	4.24E-05	0.002040705	2.69E-05	0	0.000376918	0	0	0	4.56E-05	4.50E-06	0.000618695	0.000191827	0.000327933	0.000404153	0	0.000123602	0	6.89E-05	0	0	7.12E-06	3.28E-06	0.001385415	0	0
117	30	2.84E-05	0.245331797	0.229348977	0	0.000732337	0.00252429	0.063899814	0.061233746	0.091767	0.000619756	0.000135152	0.001816932	0.022776047	0.006044979	0	3.95E-08	0.004724924	0.000420123	0.004638356	0.0124472	2.03E-06	0.035933089	0.002779782	0.000154242	5.65E-05	0.002727854	0	0.020670185	2.62E-05	0	0.004910197	1.03E-05	0.000988617	0.107165888	1.26E-06	0.002462024	0	0	0.001118312	0.001628245	0	0.003614548	0.008141768	0.000781325	0	0.002038648	0.002121934	0.003907341	0.000668283	0.003031041	0.000873211	0.004083876	0.015289687	0.0006431	0.001381662	9.88E-05	0	0.000464713	0	0	3.69E-05	0	0	0.000615039	0.000321273	0	0.000178618	0.000409864	0.000269919	0.000154937	9.41E-05	0	2.81E-06	0	0.003920959	0	4.75E-05	0.002074457	1.97E-05	0	0.000330894	0	0	0	3.24E-05	0	0.00071385	0.000203379	0.000299259	0.000393411	0	0.000100603	0	4.76E-05	0	0	5.32E-06	2.91E-06	0.001411886	0	0
117	32	2.66E-05	0.334108542	0.180827848	0	0.003305314	0	0.080406253	0.076525377	0.078680442	0.000465543	5.26E-05	0.000907258	0.021202743	0.006052021	0	0	0.004625747	0.000212215	0.005283405	0.011547104	0	0.028358837	0.0029463	0.000200003	6.33E-05	0.002482917	0	0.019818674	5.16E-05	0	0.006418321	1.10E-05	0.000943923	0.053500955	0	0.002440778	0	0	0.000808199	0.001627666	0	0.003772205	0.008827285	0.000851681	0	0.00198356	0.001960767	0.00315631	0.000628884	0.002559935	0.000643712	0.003822236	0.011930875	0.000571855	0.00154993	8.09E-05	0	0.000454969	0	0	4.92E-05	0	0	0.000596555	0.000293635	0	0.00019582	0.000439418	0.000202438	0	7.93E-05	0	2.28E-06	0	0.003775344	0	5.57E-05	0.002260572	1.45E-05	0	0.000325238	0	0	0	2.29E-05	0	0.000857659	0.000233274	0.000292689	0.000417915	0	8.62E-05	0	3.23E-05	0	0	4.10E-06	2.74E-06	0.001528342	0	0
117	34	2.54E-05	0.363759169	0.164545422	0	0.006287535	0.003919251	0.072381742	0.075679993	0.071241867	0.00032014	0	9.15E-05	0.019128636	0.006194141	0	0	0.004619007	1.90E-05	0.005882624	0.01050903	0	0.022808621	0.003184178	0.000252862	7.10E-05	0.00228539	0	0.019248786	8.40E-05	0	0.008164625	1.18E-05	0.000928862	0.048597175	0	0.002457647	0	0	0.000799972	0.001655738	0	0.004034589	0.009374576	0.000936137	0	0.001992666	0.001855802	0.002741976	0.00060502	0.002194648	0.000429472	0.003653613	0.009208247	0.00051995	0.001751101	6.43E-05	0	0.000450873	0	0	6.25E-05	0	0	0.000604933	0.000276087	0	0.000220232	0.000480354	0.00013903	0	6.66E-05	0	1.78E-06	0	0.003726801	0	6.52E-05	0.002503199	9.54E-06	0	0.000338361	0	0	0	1.41E-05	0	0.001025538	0.00027355	0.000290943	0.00045859	0	7.35E-05	0	1.90E-05	0	0	3.08E-06	2.61E-06	0.001667252	2.64E-08	0
117	36	2.25E-05	0.347197122	0.147121432	0	0.007662822	0.035504334	0.053530363	0.06176724	0.133120582	0.000162291	0	0	0.015785005	0.005930312	0	0	0.004307837	0	0.005902552	0.008689706	0	0.015092145	0.003212557	0.000289085	7.31E-05	0.001947667	0	0.017350993	0.000114061	0	0.009115466	1.17E-05	0.00086566	0.035765853	0	0.002303065	0	0	0.001111202	0.001569198	0	0.004041588	0.009030749	0.000950905	0	0.001894856	0.00164814	0.002306169	0.000545373	0.001750455	0.00020459	0.003266076	0.006474476	0.000446902	0.001828111	4.43E-05	0	0.000414198	0	0	7.09E-05	0	0	0.000588852	0.000244997	0	0.000232546	0.000489282	7.04E-05	0	5.09E-05	0	1.21E-06	0	0.003460682	0	7.01E-05	0.002580532	4.29E-06	0	0.000339249	0	0	0	5.16E-06	0	0.001124036	0.000299799	0.000269372	0.000475398	0	5.69E-05	0	6.76E-06	0	0	2.06E-06	2.30E-06	0.001680054	1.05E-06	0
117	38	2.10E-05	0.379468161	0.117172705	0	0.006790828	0.035554176	0.055298852	0.055978866	0.162760055	2.64E-05	0	0	0.014195267	0.005993162	0	0	0.004237138	0	0.006043779	0.007516784	0	0.008904878	0.003416495	0.000340175	7.83E-05	0.001735197	0	0.016400255	0.00015197	0	0.009999768	1.21E-05	0.000865639	0.02123165	0	0.002269326	0	0	0.001942885	0.001564165	0	0.004275004	0.008983828	0.001008555	0	0.001927471	0.001551451	0.002140953	0.000520633	0.001469214	1.68E-05	0.003082765	0.004665193	0.000415329	0.001994468	2.82E-05	0	0.000398229	0	0	8.20E-05	0	0	0.000621782	0.000232124	0	0.000260175	0.000523642	1.15E-05	0	4.00E-05	0	7.67E-07	0	0.00342059	0	7.84E-05	0.002798029	0	0	0.00036745	0	0	0	0	0	0.001280359	0.000346393	0.000262505	0.000524971	0	4.50E-05	0	0	0	0	1.40E-06	2.11E-06	0.001766984	2.27E-06	0
